,thrs,FPR,TPR,group
345,0.41,0.00120598166907863,0.166180758017493,train
346,0.42,0.00108538350217077,0.155004859086492,train
347,0.43,0.00108538350217077,0.144314868804665,train
348,0.44,0.000844187168355041,0.137026239067055,train
349,0.45,0.000844187168355041,0.12779397473275,train
350,0.46,0.000844187168355041,0.123420796890185,train
351,0.47,0.000844187168355041,0.119533527696793,train
352,0.48,0.000723589001447178,0.116132167152575,train
353,0.49,0.000723589001447178,0.111273080660836,train
354,0.5,0.000482392667631452,0.107871720116618,train
355,0.51,0.000482392667631452,0.103498542274052,train
356,0.52,0.000482392667631452,0.097667638483965,train
357,0.53,0.000482392667631452,0.0937803692905734,train
358,0.54,0.000241196333815726,0.086977648202138,train
359,0.55,0.000120598166907863,0.0850340136054422,train
360,0.56,0.000120598166907863,0.0816326530612245,train
361,0.57,0,0.0796890184645287,train
362,0.58,0,0.075801749271137,train
363,0.59,0,0.0743440233236152,train
364,0.6,0,0.0704567541302235,train
365,0.61,0,0.06511175898931,train
366,0.62,0,0.0617103984450923,train
367,0.63,0,0.0587949465500486,train
368,0.64,0,0.0553935860058309,train
369,0.65,0,0.054421768707483,train
370,0.66,0,0.0529640427599611,train
371,0.67,0,0.0490767735665695,train
372,0.68,0,0.0485908649173955,train
373,0.69,0,0.0476190476190476,train
374,0.7,0,0.0456754130223518,train
375,0.71,0,0.043731778425656,train
376,0.72,0,0.0413022351797862,train
377,0.73,0,0.0408163265306122,train
378,0.74,0,0.0398445092322643,train
379,0.75,0,0.0388726919339164,train
380,0.76,0,0.0354713313896987,train
381,0.77,0,0.0335276967930029,train
382,0.78,0,0.0310981535471331,train
383,0.79,0,0.0296404275996113,train
384,0.8,0,0.0291545189504373,train
385,0.81,0,0.0272108843537415,train
386,0.82,0,0.0252672497570457,train
387,0.83,0,0.0223517978620019,train
388,0.84,0,0.021379980563654,train
389,0.85,0,0.0189504373177843,train
390,0.86,0,0.0189504373177843,train
391,0.87,0,0.0179786200194363,train
392,0.88,0,0.0140913508260447,train
393,0.89,0,0.0126336248785228,train
394,0.9,0,0.011175898931001,train
395,0.91,0,0.00971817298347911,train
396,0.92,0,0.00826044703595724,train
397,0.93,0,0.00728862973760933,train
398,0.94,0,0.00631681243926142,train
399,0.95,0,0.00291545189504373,train
400,0.96,0,0.00242954324586978,train
401,0.97,0,0.00145772594752187,train
402,0.98,0,0.00145772594752187,train
403,0.99,0,0.000971817298347911,train
404,1,0,0,train
405,0,1,1,train
406,0.01,1,0.998078770413064,train
407,0.02,1,0.992795389048991,train
408,0.03,1,0.989913544668588,train
409,0.04,0.999879051765844,0.984630163304515,train
410,0.05,0.999637155297533,0.975024015369837,train
411,0.06,0.999274310595065,0.965417867435158,train
412,0.07,0.998306724721819,0.953890489913545,train
413,0.08,0.997581035316884,0.932756964457253,train
414,0.09,0.996371552975327,0.912584053794428,train
415,0.1,0.993831640058055,0.891450528338136,train
416,0.11,0.988026124818578,0.866474543707973,train
417,0.12,0.978955007256894,0.83909702209414,train
418,0.13,0.963110788582487,0.807877041306436,train
419,0.14,0.936865021770682,0.774255523535062,train
420,0.15,0.888243831640058,0.740634005763689,train
421,0.16,0.80104015481374,0.70028818443804,train
422,0.17,0.687711659409773,0.660422670509126,train
423,0.18,0.537131107885825,0.626801152737752,train
424,0.19,0.380382196419932,0.591738712776177,train
425,0.2,0.258103531688437,0.548991354466859,train
426,0.21,0.16569908079342,0.514409221902017,train
427,0.22,0.110546686018384,0.48030739673391,train
428,0.23,0.0723270440251572,0.446685878962536,train
429,0.24,0.0474117077890663,0.416906820365034,train
430,0.25,0.0328979196903725,0.394812680115274,train
431,0.26,0.0238268021286889,0.378962536023055,train
432,0.27,0.0177793904208999,0.360230547550432,train
433,0.28,0.0130624092888244,0.335254562920269,train
434,0.29,0.00931301402999516,0.313160422670509,train
435,0.3,0.00761973875181422,0.295869356388088,train
436,0.31,0.00544267053701016,0.2776176753122,train
437,0.32,0.00471698113207547,0.261767531219981,train
438,0.33,0.00423318819545235,0.249279538904899,train
